Date,all_stocks_Open,CAT_Open,CVX_Open,IBM_Open,JNJ_Open,JPM_Open,all_stocks_High,CAT_High,CVX_High,IBM_High,JNJ_High,JPM_High,all_stocks_Low,CAT_Low,CVX_Low,IBM_Low,JNJ_Low,JPM_Low,all_stocks_Close,CAT_Close,CVX_Close,IBM_Close,JNJ_Close,JPM_Close,all_stocks_Volume,CAT_Volume,CVX_Volume,IBM_Volume,JNJ_Volume,JPM_Volume
2015-10-12,145.99,69.54,84.18,149.06,94.52,62.11,150.65,72.71,90.4,153.15,96.47,63.03,145.4,69.08,84.07,148.49,92.58,61.4,150.06,70.5,88.74,151.14,95.99,61.72,1982156.6,6860514.8,13120558.8,3482617.0,8379156.8,12316730.6
2015-10-19,148.91,69.96,87.8,150.78,94.79,61.39,150.0,71.06,91.66,151.24,98.31,62.76,147.23,68.8,87.29,148.38,94.12,59.54,148.0,69.27,90.03,149.22,97.94,62.22,2273165.0,5345380.6,8624305.2,4201498.4,9766406.0,18825723.6
2015-10-26,147.45,68.86,89.5,142.49,97.95,62.36,157.19,72.83,91.93,145.49,100.88,64.18,147.13,67.81,88.58,139.3,97.07,62.05,156.54,71.52,88.77,143.66,99.94,63.9,3121944.2,8619499.6,8219037.8,7485523.6,7933134.0,13946061.6
2015-11-02,156.0,70.18,87.73,143.51,99.92,63.53,160.09,74.64,95.28,143.83,102.34,65.83,155.08,68.34,86.74,137.33,99.5,63.31,159.92,74.34,94.96,140.37,102.17,65.54,2299526.0,6239539.6,9964316.0,6989511.2,7786973.4,14051765.6
2015-11-09,159.48,74.44,95.42,140.02,101.84,65.29,159.8,75.93,98.64,142.8,102.49,69.03,156.75,71.48,91.76,134.88,100.55,65.17,157.47,71.89,92.32,135.31,100.84,67.39,2304653.6,5628311.8,11586347.8,5146850.6,6229664.0,15148645.6
2015-11-16,157.23,71.79,92.1,135.36,101.0,67.19,159.49,72.85,93.71,136.2,102.36,68.17,155.6,68.41,87.79,131.65,99.74,65.17,158.21,70.39,91.45,133.71,101.22,66.51,2320804.4,5737602.2,7857593.4,4163011.6,6476107.4,11514967.0
2015-11-23,158.36,70.13,91.27,134.22,101.34,66.67,159.84,71.9,92.75,138.92,103.0,68.11,156.08,68.6,88.11,133.31,100.88,65.89,158.65,71.02,90.01,138.46,102.77,66.88,1887985.8,5025932.4,7189052.8,4153578.4,6343300.4,12059326.2
2015-11-30,157.37,70.78,90.19,137.65,101.81,66.17,158.49,72.79,92.3,139.9,102.79,67.52,156.57,70.44,89.8,137.21,101.24,66.04,156.58,72.65,91.32,139.42,101.24,66.68,1704727.0,3578362.5,6954605.0,3099920.5,5951316.25,9442221.75
2015-12-07,156.41,72.33,90.97,139.58,101.73,67.34,158.39,72.64,92.69,141.4,103.49,68.0,153.71,67.72,84.9,137.99,100.31,65.58,157.75,68.36,87.28,139.55,103.32,67.0,2243838.2,6363529.2,11655735.2,4332215.6,8257221.0,14033449.0
2015-12-14,156.44,66.99,85.81,138.28,102.98,66.25,158.69,67.16,90.46,139.84,103.34,66.96,154.34,64.48,84.25,133.91,100.78,63.51,157.63,66.12,89.33,135.93,102.15,64.27,2706876.6,7228486.0,13615347.0,4638630.0,8167308.6,15617419.4
2015-12-21,151.99,65.46,90.58,137.4,102.65,65.07,153.02,67.88,94.0,139.65,105.49,68.0,146.69,64.1,88.21,134.02,100.85,64.4,147.48,65.24,89.24,135.5,101.58,65.54,4898956.8,7682220.0,16635656.8,5663428.0,9898162.6,20131528.4
2015-12-28,148.12,66.25,89.12,135.88,101.91,65.92,151.8,70.49,93.95,139.3,103.91,66.89,147.28,66.11,88.3,135.65,101.15,64.98,151.22,68.58,90.36,137.61,103.22,66.38,1716898.5,5872380.75,8158314.25,3516845.5,4430641.75,8938208.25
2016-01-04,152.2,69.22,91.89,138.25,103.34,66.84,153.7,69.63,92.58,140.44,104.34,67.3,145.4,65.72,87.57,134.24,99.45,63.01,146.82,67.99,88.85,135.95,100.48,63.62,2060231.5,4903467.25,7599461.0,3901008.75,6336734.0,14234287.5
2016-01-11,146.82,68.38,89.05,136.76,100.58,63.7,147.5,68.44,89.65,136.89,101.44,64.13,139.41,60.85,79.77,131.32,96.08,58.04,140.46,61.47,80.77,133.23,97.57,58.83,2935646.6,7865555.6,12804329.2,4999726.8,8310459.0,22091583.6
2016-01-18,141.36,62.44,82.2,133.65,97.99,59.45,142.44,62.97,86.17,134.28,99.47,59.68,137.21,58.75,79.69,128.87,96.25,56.22,138.69,59.87,83.67,130.03,97.0,57.04,3323864.5,9391754.25,15555843.75,6101194.5,9417855.5,30091156.75
2016-01-25,140.1,60.26,84.17,130.11,97.93,57.73,140.8,62.56,85.19,132.1,98.41,57.97,134.64,56.36,75.33,118.0,94.28,54.66,137.57,57.91,80.89,122.08,96.4,55.66,3329491.2,9338168.4,16600729.0,9869554.0,10780252.2,26395519.0
2016-02-01,141.79,58.4,81.97,122.25,97.26,55.85,151.0,63.08,86.71,125.29,104.78,59.65,140.33,57.46,81.35,120.65,97.14,55.81,148.73,62.7,85.29,124.83,104.37,58.86,3690003.2,9296034.6,13707167.8,5067016.4,14882980.2,19399133.2
2016-02-08,147.59,61.28,82.71,123.67,103.3,57.88,154.43,66.99,86.7,128.64,104.38,59.14,146.05,59.8,80.2,122.45,99.78,55.02,153.9,64.58,85.99,126.98,102.0,56.54,3716083.8,8186793.6,14532431.0,5830791.6,12145789.0,25097601.6
2016-02-15,152.95,63.9,85.08,126.12,101.31,55.29,155.76,64.41,85.79,126.93,102.91,57.57,149.0,60.51,80.64,116.9,99.98,52.5,153.96,63.15,85.43,121.04,101.82,57.49,2823207.25,5708555.5,11717038.0,6129519.25,10280404.5,32373338.75
2016-02-22,155.0,64.16,85.23,121.83,102.37,58.23,158.48,67.79,89.84,134.31,104.75,59.25,154.26,63.51,83.3,121.34,101.65,57.08,157.7,67.31,88.82,133.77,104.75,58.57,2112449.4,5773918.8,10475671.6,5665504.2,9210516.8,18424563.6
2016-02-29,157.63,67.11,88.39,133.14,104.65,57.9,159.5,68.58,88.48,134.92,106.92,58.11,153.64,63.07,82.9,129.68,102.97,54.32,156.87,67.7,83.44,131.03,105.21,56.3,1878005.0,5252972.8,10081789.0,4114938.8,8515440.2,22377451.6
2016-03-07,158.75,68.44,84.12,132.24,105.9,56.76,160.57,75.73,90.76,140.51,107.41,60.55,157.61,67.34,83.37,132.03,105.44,56.67,160.57,74.77,90.67,140.15,106.74,59.94,1943002.4,7331602.6,10368826.8,4646068.2,7716858.2,18287398.2
2016-03-14,159.4,73.78,90.38,139.71,106.52,59.21,162.77,74.11,96.14,143.19,108.3,59.67,158.28,70.49,88.33,137.42,105.96,57.81,161.81,72.73,94.26,142.78,107.66,59.12,1842440.8,5941548.2,12533864.0,4467829.8,8087153.0,16559902.4
2016-03-21,160.16,71.44,93.15,141.74,107.62,58.54,165.33,76.94,97.91,148.71,108.35,60.97,159.35,70.86,92.25,141.54,106.36,57.99,164.84,75.89,96.44,148.63,107.28,60.46,2896595.8,8505593.4,10010429.0,5904753.2,9256432.6,17858857.4
2016-03-28,164.5,75.59,95.75,148.06,107.28,59.99,166.65,76.08,96.91,149.28,108.9,60.58,163.05,72.73,92.25,144.49,107.05,58.87,166.28,75.32,94.68,148.4,108.23,59.4,2160368.0,4854028.75,7741120.5,4278093.25,6730474.25,11909752.25
2016-04-04,164.93,74.97,93.79,147.59,108.3,59.33,167.74,77.25,96.69,153.52,109.56,60.23,163.12,74.19,92.94,147.5,107.69,58.53,166.4,75.72,93.43,152.07,108.59,59.2,2106166.2,4503241.4,6506377.6,4209837.8,7927654.8,14317544.2
2016-04-11,165.18,75.32,93.0,151.43,108.23,58.59,167.99,75.85,97.3,151.95,109.84,58.88,164.65,73.7,92.43,147.81,107.88,57.06,166.59,74.63,95.24,149.25,108.97,58.2,1935318.6,4583674.4,6763267.6,3658342.4,7098103.2,15046293.8
2016-04-18,167.01,75.06,95.69,149.61,109.0,58.34,169.87,79.87,98.76,153.14,111.1,62.9,166.93,74.47,95.43,148.58,108.75,58.2,169.55,79.25,98.7,152.53,110.93,62.27,1391179.0,5984781.0,7090441.8,3872280.2,7276628.6,22438583.8
2016-04-25,169.92,79.99,99.0,146.47,111.65,62.55,170.77,80.89,102.8,151.0,114.19,64.66,166.64,76.2,98.16,142.61,111.48,62.55,168.38,76.79,101.51,148.81,113.51,63.6,1820528.8,7225913.6,8262700.4,6779866.4,7996724.6,14307955.6
2016-05-02,167.5,77.15,102.05,148.65,113.45,63.81,168.77,79.17,104.26,150.78,113.56,64.64,164.97,76.47,100.61,144.19,111.51,62.7,168.34,77.84,103.31,145.27,112.75,63.79,2146039.4,5276612.8,7437755.4,3510646.4,6223473.0,13249678.8
2016-05-09,167.39,76.85,102.26,144.65,112.56,62.9,169.05,77.1,102.7,148.2,113.99,62.91,166.29,70.57,99.08,142.9,111.7,60.59,168.52,70.78,100.35,147.34,113.72,61.21,1729167.4,7210324.0,7196401.2,4361586.8,6138379.4,14443553.6
2016-05-16,169.23,70.78,100.64,148.24,114.0,61.55,171.27,73.61,102.6,151.09,115.0,62.6,167.82,70.06,100.15,147.11,113.31,61.0,169.55,70.7,102.29,149.46,114.44,61.66,1788028.0,5305597.8,6469118.8,3147882.6,7013400.2,11884713.0
2016-05-23,169.57,70.7,101.07,149.21,114.54,61.43,169.94,72.18,102.18,149.5,114.56,64.22,163.17,69.04,98.52,143.96,111.76,61.15,166.11,70.4,99.38,146.77,112.16,63.46,1759756.0,5128564.4,5592809.0,3051189.6,7897496.6,14628044.8
2016-05-30,167.16,70.78,99.94,146.88,112.52,63.94,170.77,73.59,102.37,152.93,113.72,66.2,166.7,70.25,99.62,146.88,112.52,63.81,168.89,71.96,102.02,152.84,113.06,65.43,1536222.5,4006204.5,4735607.25,3168298.0,5044868.5,13067229.25
2016-06-06,169.32,72.03,102.15,152.56,113.26,65.73,170.59,76.53,102.28,153.95,116.0,65.92,167.09,71.27,99.72,151.54,112.07,63.55,170.08,76.42,101.17,152.73,115.77,65.28,1664516.6,4556449.8,6115415.8,3169916.6,7079309.6,14652630.6
2016-06-13,170.25,76.53,101.84,153.31,116.01,65.45,171.93,78.7,104.08,154.09,117.64,65.74,167.11,75.23,101.26,150.28,115.41,63.26,167.13,75.23,102.1,151.28,116.79,63.27,1973995.0,4594766.8,6968228.8,3230557.4,6732996.2,12246199.4
2016-06-20,167.29,75.06,101.76,151.28,116.45,62.68,172.8,77.35,103.4,154.67,117.74,63.85,166.6,73.35,98.77,149.0,115.01,60.9,171.23,76.43,102.61,153.61,116.54,62.37,2391755.6,4291621.0,7196644.8,3162255.0,7140997.8,16249485.2
2016-06-27,171.18,76.45,102.69,154.16,116.99,62.73,174.15,78.25,104.45,155.48,117.38,64.15,165.16,70.53,99.52,142.5,115.0,57.05,167.19,71.38,100.36,143.5,116.55,57.61,2480917.2,5898180.8,7047793.6,4762567.0,8587729.8,24574547.2
2016-07-04,168.14,72.24,101.22,144.78,117.17,59.19,176.08,76.99,105.0,152.97,121.54,62.19,167.96,71.51,100.64,144.22,116.55,58.26,175.54,76.45,104.15,152.35,121.29,61.26,2127905.5,4521179.0,7456533.0,3497709.0,9260580.25,21533291.25
2016-07-11,174.86,75.66,103.5,151.19,121.36,60.45,178.47,78.54,106.0,156.04,123.45,62.95,173.51,73.46,102.14,149.92,121.34,58.76,178.01,77.8,105.39,155.33,122.93,62.27,2193058.2,4320098.8,7578125.2,2609471.8,7513346.6,17541832.6
2016-07-18,178.75,78.72,106.3,156.0,122.65,63.03,181.84,81.0,107.58,161.4,124.3,64.98,178.03,78.3,105.86,155.52,122.3,62.64,181.11,79.82,106.09,159.86,123.14,63.96,1803597.8,4985764.0,6036752.4,4486874.2,6152272.4,18506489.0
2016-07-25,181.11,79.34,105.98,161.78,124.78,63.61,182.27,81.38,106.26,162.88,126.07,64.23,178.92,78.34,102.78,157.89,123.34,63.46,179.63,78.69,103.07,162.65,124.89,63.87,1509436.4,4783598.4,6105521.2,4173986.6,6988806.8,9293029.6
2016-08-01,177.17,79.04,102.57,162.65,125.02,63.98,178.99,84.29,103.32,163.6,125.71,64.68,176.14,78.74,98.62,159.84,124.34,63.61,178.29,81.95,99.11,161.45,125.4,63.8,2160199.6,6437101.8,8289532.4,2753748.4,5271780.2,10904191.8
2016-08-08,178.58,82.0,99.52,161.27,125.65,63.59,179.42,83.79,101.68,163.51,125.9,66.48,177.24,80.92,97.91,159.8,123.23,63.38,178.58,83.44,101.2,162.04,123.65,66.1,1546768.2,3249927.2,6922092.2,3056660.4,5515380.6,13731455.6
2016-08-15,178.37,83.52,101.85,162.22,123.91,66.18,181.47,84.28,103.06,164.95,124.14,66.28,177.85,82.48,99.94,161.52,122.28,64.86,180.56,84.15,102.77,161.88,122.31,65.72,1373930.2,3046662.8,4992079.4,3897256.8,4606252.2,9462909.2
2016-08-22,180.12,84.21,102.77,161.11,122.11,65.36,180.33,84.73,103.6,162.0,122.32,65.99,178.08,82.51,101.02,159.13,118.95,65.22,179.07,83.59,101.94,160.0,119.13,65.8,1290485.0,3571423.0,5638496.0,2788535.2,8960618.4,9890210.0
2016-08-29,179.61,83.98,102.03,160.33,119.67,66.07,181.25,84.68,102.48,161.34,120.13,67.1,178.92,82.28,100.86,157.85,118.33,65.76,180.5,83.1,102.05,159.72,119.92,66.95,1109931.4,2862449.4,4680222.6,2806757.0,5806152.8,11543440.8
2016-09-05,180.72,82.86,102.3,159.76,120.67,66.96,181.49,83.15,102.63,160.57,120.67,67.77,178.58,80.57,99.47,158.1,118.6,66.65,180.81,81.69,100.93,159.55,119.32,67.49,1271799.5,3513958.0,5165120.25,2202685.75,4958908.0,13672664.75
2016-09-12,180.56,82.01,101.21,159.88,119.78,67.5,181.28,83.96,104.34,161.76,119.97,67.68,174.69,80.1,100.57,154.84,117.38,65.76,178.1,81.92,102.25,158.29,119.16,67.06,1576445.4,3978102.4,6491951.8,3875595.6,6012896.8,15022519.8
2016-09-19,176.83,81.1,101.65,157.63,118.42,66.11,177.95,82.35,101.65,157.93,119.14,67.24,174.38,79.93,97.52,153.21,117.32,65.44,176.72,81.88,98.04,154.87,117.66,66.19,2105384.4,4929978.8,8632956.6,4014721.2,7552815.0,16558555.0
2016-09-26,177.71,82.46,98.17,155.87,118.17,66.75,181.66,84.45,100.75,157.22,119.84,67.9,175.8,81.66,97.68,153.46,117.56,65.54,175.95,82.37,98.78,153.98,117.78,65.78,1787902.6,3467436.2,6145767.8,2511916.0,5527461.6,13473232.4
2016-10-03,175.61,82.19,98.24,154.32,118.39,65.41,177.98,89.19,103.6,165.0,119.52,67.21,174.4,81.67,97.79,153.81,117.04,65.11,175.04,88.28,102.45,157.61,118.81,66.51,2037223.0,7016547.8,7716324.4,3099343.8,6131079.2,16059671.6
2016-10-10,174.59,88.5,102.71,157.67,118.84,66.21,174.97,89.87,104.42,158.53,120.2,69.06,170.04,87.18,100.76,154.86,117.92,66.1,171.14,88.22,103.98,157.02,119.8,68.64,2386420.8,4255893.0,5721645.8,2334370.0,4883483.2,16503264.8
2016-10-17,170.24,89.1,103.78,156.73,119.41,68.5,171.39,89.32,104.1,156.95,119.63,69.03,168.46,86.26,99.61,152.27,117.06,66.74,170.21,87.29,101.36,154.77,118.49,67.17,1642829.4,4835932.0,5562194.4,3804772.0,6212887.8,16914833.6
2016-10-24,171.68,88.11,101.99,150.02,117.38,67.85,173.44,88.28,103.7,152.9,118.48,69.05,167.72,85.36,100.06,147.79,112.99,67.54,171.27,85.99,100.66,150.57,113.61,68.87,1648479.0,4585034.2,5429442.6,5701494.6,8307218.2,12214172.4
2016-10-31,169.47,85.86,100.75,150.69,113.64,68.88,169.89,87.65,105.46,154.44,116.55,69.77,165.11,82.71,99.87,149.83,113.09,68.37,165.3,83.46,104.75,153.69,115.99,69.26,2342161.4,6575698.2,10151675.4,3379243.8,7387749.8,12211962.4
2016-11-07,165.4,83.47,105.51,153.5,114.76,69.48,169.89,84.16,106.98,156.11,116.72,69.97,163.85,80.33,104.25,151.67,114.63,67.64,169.74,83.75,106.85,155.72,116.66,69.88,2210527.6,4751890.2,8256651.8,3084095.2,6793821.0,13694078.4
2016-11-14,169.9,83.77,106.57,154.56,116.48,69.7,175.51,95.5,108.5,161.86,122.5,80.44,165.84,83.06,105.59,151.0,116.47,69.24,172.91,94.17,106.59,158.21,116.6,79.51,2674145.8,10357336.2,8309392.2,5336913.4,10598020.6,39675484.4
2016-11-21,173.16,93.46,107.49,158.42,116.4,78.37,174.25,94.46,111.0,163.0,116.78,79.41,170.72,91.9,107.4,157.55,114.8,76.88,171.52,92.9,110.18,162.77,115.0,78.05,1937464.4,4076156.0,8359348.4,3121449.6,6661037.0,21032183.4
2016-11-28,171.67,93.4,110.79,163.0,114.59,78.34,173.99,96.44,111.57,164.66,115.0,79.45,171.28,92.8,109.31,161.36,111.56,77.76,172.5,94.9,110.5,164.52,113.13,78.32,1413700.5,4166688.5,5144009.25,2770413.25,8153963.75,11751112.0
2016-12-05,172.54,94.0,109.1,164.0,112.95,78.39,173.69,97.39,114.91,164.41,113.41,83.29,171.08,93.63,108.4,158.3,111.0,78.39,171.62,94.45,113.25,159.84,111.94,83.26,1977743.4,5565618.8,9926666.0,3673919.4,7748142.4,19756187.4
2016-12-12,171.82,94.1,112.39,160.13,112.24,83.6,179.81,97.4,118.99,166.79,115.4,85.79,171.23,94.07,112.21,158.93,109.32,82.43,179.64,95.08,117.15,165.5,115.36,84.73,2273860.6,4514618.8,6760732.0,3419941.8,8656627.8,17010067.0
2016-12-19,179.57,95.74,117.9,165.68,115.53,84.98,180.06,96.5,118.58,169.95,117.3,86.49,175.05,91.0,115.36,165.68,114.58,83.76,178.16,92.71,117.65,166.68,116.02,85.43,2454018.0,5075991.4,8701172.4,4704296.0,8154064.6,20684844.2
2016-12-26,178.34,93.64,117.85,167.49,115.98,85.79,179.53,94.83,119.0,168.25,116.32,87.17,177.98,93.3,117.67,165.25,113.88,85.54,178.75,94.32,118.42,166.71,115.96,87.05,1222771.75,2803125.5,4254976.25,2563537.25,4804637.75,12667861.5
2017-01-02,178.66,94.34,118.5,166.98,115.89,87.05,179.48,94.9,118.9,167.98,116.16,87.39,178.02,92.33,117.31,165.5,114.98,85.04,178.57,92.74,117.7,165.99,115.21,86.29,1158789.0,2573498.75,3827151.5,1942830.5,3752897.5,11177191.0
